Id,MU2020,MU2015,MU2010,MU2005,MU2000,MU1995,MU1990
2520,1,1,1,1,1,1,0
2521,1,1,1,1,1,1,0
2522,1,1,1,1,1,1,0
2523,1,1,1,1,0,0,0
2524,1,1,1,1,0,0,0
2525,1,1,1,1,0,0,0
2526,1,1,1,1,0,0,0
2527,1,1,1,1,1,1,1
2528,1,1,1,1,1,1,1
2529,1,1,1,1,1,1,1
2530,1,1,1,1,1,1,1
2531,1,1,1,1,1,1,1
2532,1,1,1,1,1,1,1
2533,1,1,1,1,1,1,1
2534,1,1,1,1,1,1,1
2535,1,1,1,1,1,1,1
2536,1,1,1,1,1,1,1
2537,1,1,1,1,1,1,1
2538,1,1,1,1,1,1,1
2539,1,1,1,1,1,1,1
2540,1,1,1,1,1,1,1
2541,1,1,1,1,1,1,1
2542,1,1,1,1,1,1,1
2543,1,1,1,1,1,1,1
2544,1,1,1,1,1,1,1
2545,1,1,1,1,1,1,1
2546,1,1,1,1,1,1,1
2547,1,1,1,1,1,1,1
2548,1,1,1,1,1,1,1
2549,1,1,1,1,1,1,1
2550,1,1,1,1,1,1,1
2551,1,1,1,1,1,1,1
2552,1,1,1,1,1,1,1
2553,1,1,1,1,1,1,1
2554,1,1,1,1,1,1,1
2555,1,1,1,1,1,1,1
2556,1,1,1,1,1,1,1
2557,1,1,1,1,1,1,1
2558,1,1,1,1,1,1,1
2559,1,1,1,1,1,1,1
2560,1,1,1,1,1,1,1
2561,1,1,1,1,1,1,1
2562,1,1,1,1,1,1,1
2563,1,1,1,1,1,1,1
2564,1,1,1,1,1,1,1
2565,1,1,1,1,0,0,0
2566,1,1,1,1,1,0,0
2567,1,1,1,1,1,1,0
2568,1,1,1,1,1,1,0
2569,1,1,1,1,0,0,0
2570,1,1,1,1,1,1,0
2571,1,1,1,1,1,1,0
2572,1,1,1,0,0,0,0
2573,1,1,0,0,0,0,0
2574,1,1,1,1,1,0,0
2575,1,1,1,1,1,0,0
2576,1,1,1,1,1,0,0
2577,1,1,1,1,1,0,1
2578,1,1,1,1,1,1,1
2579,1,1,1,1,0,0,0
2580,1,1,1,1,1,0,0
2581,1,1,1,1,1,0,0
2582,1,1,1,1,1,0,0
2583,1,1,0,0,0,0,0
2584,1,1,0,0,0,0,0
2585,1,1,0,1,0,0,0
2586,1,1,0,1,0,0,0
2587,1,1,0,0,0,0,0
2588,1,1,0,1,1,0,0
2589,1,1,1,1,1,0,0
2590,1,1,1,1,1,0,0
2591,1,1,1,1,1,1,0
2592,1,1,1,1,1,0,0
2593,1,1,1,1,0,0,0
2594,1,1,1,0,0,0,0
2595,1,1,1,1,0,0,0
2596,1,1,1,1,0,0,0
2597,1,1,1,1,0,0,0
2598,1,1,1,1,0,0,0
2599,1,1,1,1,1,1,1
2600,1,1,1,1,1,1,1
2601,1,1,1,1,1,1,1
2602,1,1,1,1,1,1,1
2603,1,1,1,1,1,1,1
2604,1,1,1,1,1,1,1
2605,1,1,1,1,1,1,1
2606,1,1,1,1,1,1,1
2607,1,1,1,1,1,1,1
2608,1,1,1,1,1,1,1
2609,1,1,1,1,1,1,1
2610,1,1,1,1,1,1,1
2611,1,1,1,1,1,1,1
2612,1,1,1,1,1,1,1
2613,1,1,1,1,1,1,1
2614,1,1,1,1,1,1,1
2615,1,1,1,1,1,1,1
2616,1,1,1,1,1,1,1
2617,1,1,1,1,1,1,1
2618,1,1,1,1,1,1,1
2619,1,1,1,1,1,1,1
2620,1,1,1,1,1,1,1
2621,1,1,1,1,1,1,1
2622,1,1,1,1,1,1,1
2623,1,1,1,1,1,1,1
2624,1,1,1,1,1,1,1
2625,1,1,1,1,1,1,1
2626,1,1,1,1,1,1,1
2627,1,1,1,1,1,1,1
2628,1,1,1,1,1,1,1
2629,1,1,1,1,1,1,1
2630,1,1,1,1,1,1,1
2631,1,1,1,1,1,1,1
2632,1,1,1,1,1,1,1
2633,1,1,1,1,1,1,1
2634,1,1,1,1,1,1,1
2635,1,1,1,1,1,1,1
2636,1,1,1,1,1,1,1
2637,1,1,1,1,1,0,0
2638,1,1,1,1,1,1,0
2639,1,1,1,1,1,1,0
2640,1,1,1,1,0,0,0
2641,1,1,1,1,1,1,0
2642,1,1,1,1,1,1,0
2643,1,1,1,1,1,1,0
2644,1,1,0,0,0,0,0
2645,1,1,1,1,1,0,0
2646,1,1,1,1,0,0,0
2647,1,1,1,1,1,0,0
2648,1,1,1,1,1,0,0
2649,1,1,1,1,1,0,0
2650,1,1,0,0,0,0,0
2651,1,1,0,0,0,0,0
2652,1,1,1,0,1,0,0
2653,1,1,1,0,1,0,0
2654,1,1,1,0,0,0,0
2655,1,1,1,0,0,0,0
2656,1,1,1,0,0,0,0
2657,1,1,0,0,0,0,0
2658,1,1,0,0,0,0,0
2659,1,1,0,1,0,0,0
2660,1,1,0,1,0,0,0
2661,1,1,0,1,1,0,0
2662,1,1,0,1,1,0,0
2663,1,1,1,1,1,0,0
2664,1,1,1,1,1,0,0
2665,1,1,1,1,1,0,0
2666,1,1,1,1,1,0,0
2667,1,1,0,0,0,0,0
2668,1,1,1,0,0,0,0
2669,1,1,1,1,0,0,0
2670,1,1,1,1,0,0,0
2671,1,1,1,1,0,0,0
2672,1,1,1,1,0,0,0
2673,1,1,1,1,1,1,0
2674,1,1,1,1,1,1,1
2675,1,1,1,1,1,1,1
2676,1,1,1,1,1,1,1
2677,1,1,1,1,1,1,1
2678,1,1,1,1,1,1,1
2679,1,1,1,1,1,1,1
2680,1,1,1,1,1,1,1
2681,1,1,1,1,1,1,1
2682,1,1,1,1,1,1,1
2683,1,1,1,1,1,1,1
2684,1,1,1,1,1,1,1
2685,1,1,1,1,1,1,1
2686,1,1,1,1,1,1,1
2687,1,1,1,1,1,1,1
2688,1,1,1,1,1,1,1
2689,1,1,1,1,1,1,1
2690,1,1,1,1,1,1,1
2691,1,1,1,1,1,1,1
2692,1,1,1,1,1,1,1
2693,1,1,1,1,1,1,1
2694,1,1,1,1,1,1,1
2695,1,1,1,1,1,1,1
2696,1,1,1,1,1,1,1
2697,1,1,1,1,1,1,1
2698,1,1,1,1,1,1,1
2699,1,1,1,1,1,1,1
2700,1,1,1,1,1,1,1
2701,1,1,1,1,1,1,1
2702,1,1,1,1,1,1,1
2703,1,1,1,1,1,1,1
2704,1,1,1,1,1,1,1
2705,1,1,1,1,1,1,1
2706,1,1,1,1,1,1,1
2707,1,1,1,1,1,1,1
2708,1,1,1,1,1,1,1
2709,1,1,1,1,1,1,1
2710,1,1,1,1,1,1,1
2711,1,1,1,1,1,1,1
2712,1,1,1,1,0,1,0
2713,1,1,1,1,1,1,0
2714,1,1,1,1,1,1,0
2715,1,1,1,1,0,0,0
2716,1,1,1,1,1,1,0
2717,1,1,1,1,1,1,0
2718,1,1,0,0,0,0,0
2719,1,1,0,0,0,0,0
2720,1,1,0,0,0,0,0
2721,1,1,1,1,1,1,1
2722,1,1,1,1,1,1,1
2723,1,1,1,0,1,0,0
2724,1,1,0,0,0,0,0
2725,1,1,1,1,1,1,0
2726,1,1,1,1,1,1,0
2727,1,1,1,0,1,0,0
2728,1,1,0,0,0,0,0
2729,1,1,0,0,0,0,0
2730,1,1,0,0,0,0,0
2731,1,1,0,0,0,0,0
2732,1,1,0,0,0,0,0
2733,1,1,0,0,0,0,0
2734,1,1,0,0,0,0,0
2735,1,1,0,0,0,0,0
2736,1,1,0,1,0,0,0
2737,1,1,0,1,0,0,0
2738,1,1,0,1,1,0,0
2739,1,1,1,1,0,0,0
2740,1,1,1,1,1,0,0
2741,1,1,1,1,1,0,0
2742,1,1,1,1,1,0,0
2743,1,1,1,1,1,0,0
2744,1,1,1,1,1,0,0
2745,1,1,1,1,0,0,0
2746,1,1,1,1,1,0,0
2747,1,1,1,1,1,1,0
2748,1,1,1,1,1,1,0
2749,1,1,1,1,1,1,1
2750,1,1,1,1,1,1,1
2751,1,1,1,1,1,1,1
2752,1,1,1,1,1,1,1
2753,1,1,1,1,1,1,1
2754,1,1,1,1,1,1,1
2755,1,1,1,1,1,1,1
2756,1,1,1,1,1,1,1
2757,1,1,1,1,1,1,1
2758,1,1,1,1,1,1,1
2759,1,1,1,1,1,1,1
2760,1,1,1,1,1,1,1
2761,1,1,1,1,1,1,1
2762,1,1,1,1,1,1,1
2763,1,1,1,1,1,1,1
2764,1,1,1,1,1,1,1
2765,1,1,1,1,1,1,1
2766,1,1,1,1,1,1,1
2767,1,1,1,1,1,1,1
2768,1,1,1,1,1,1,1
2769,1,1,1,1,1,1,1
2770,1,1,1,1,1,1,1
2771,1,1,1,1,1,1,1
2772,1,1,1,1,1,1,1
2773,1,1,1,1,1,1,1
2774,1,1,1,1,1,1,1
2775,1,1,1,1,1,1,1
2776,1,1,1,1,1,1,1
2777,1,1,1,1,1,1,1
2778,1,1,1,1,1,1,1
2779,1,1,1,1,1,1,1
2780,1,1,1,1,1,1,1
2781,1,1,1,1,1,1,1
2782,1,1,1,1,1,1,1
2783,1,1,1,1,1,1,1
2784,1,1,1,1,1,1,1
2785,1,1,1,1,1,1,1
2786,1,1,1,1,1,1,1
2787,1,1,1,1,1,1,1
2788,1,1,1,1,1,1,1
2789,1,1,1,1,1,1,0
2790,1,1,1,1,1,1,0
2791,1,1,1,1,0,0,0
2792,1,1,1,1,0,0,0
2793,1,1,0,0,0,0,0
2794,1,1,0,0,0,0,0
2795,1,1,0,0,0,0,0
2796,1,1,0,0,0,0,0
2797,1,0,0,0,0,0,0
2798,1,1,1,1,1,1,1
2799,1,1,1,1,1,1,1
2800,1,1,1,1,1,1,1
2801,1,1,1,1,1,1,1
2802,1,1,1,1,1,1,1
2803,1,1,1,1,1,1,0
2804,1,1,1,1,1,1,0
2805,1,1,0,0,0,0,0
2806,1,1,0,0,0,0,0
2807,1,1,0,0,0,0,0
2808,1,1,0,0,0,0,0
2809,1,1,0,0,0,0,0
2810,1,1,0,0,0,0,0
2811,1,1,0,0,0,0,0
2812,1,1,0,0,0,0,0
2813,1,1,0,0,0,0,0
2814,1,1,0,0,0,0,0
2815,1,1,0,0,0,0,0
2816,1,1,1,1,0,0,0
2817,1,1,1,1,1,1,1
2818,1,1,1,1,0,0,0
2819,1,1,1,1,0,0,0
2820,1,1,1,1,1,0,0
2821,1,1,1,1,1,0,0
2822,1,1,1,1,0,0,0
2823,1,1,1,1,1,0,0
2824,1,1,1,1,1,0,0
2825,1,1,1,1,1,0,0
2826,1,1,1,1,1,1,1
2827,1,1,1,1,1,1,1
2828,1,1,1,1,1,1,1
2829,1,1,1,1,1,1,1
2830,1,1,1,1,1,1,1
2831,1,1,1,1,1,1,1
2832,1,1,1,1,1,1,1
2833,1,1,1,1,1,1,1
2834,1,1,1,1,1,1,1
2835,1,1,1,1,1,1,1
2836,1,1,1,1,1,1,1
2837,1,1,1,1,1,1,1
2838,1,1,1,1,1,1,1
2839,1,1,1,1,1,1,1
2840,1,1,1,1,1,1,1
2841,1,1,1,1,1,1,1
2842,1,1,1,1,1,1,1
2843,1,1,1,1,1,1,1
2844,1,1,1,1,1,1,1
2845,1,1,1,1,1,1,1
2846,1,1,1,1,1,1,1
2847,1,1,1,1,1,1,1
2848,1,1,1,1,1,1,1
2849,1,1,1,1,1,1,1
2850,1,1,1,1,1,1,1
2851,1,1,1,1,1,1,1
2852,1,1,1,1,1,1,1
2853,1,1,1,1,1,1,1
2854,1,1,1,1,1,1,1
2855,1,1,1,1,1,1,1
2856,1,1,1,1,1,1,1
2857,1,1,1,1,1,1,1
2858,1,1,1,1,1,1,1
2859,1,1,1,1,1,1,1
2860,1,1,1,1,1,1,1
2861,1,1,1,1,1,1,1
2862,1,1,1,1,1,1,1
2863,1,1,1,1,1,1,1
2864,1,1,1,1,1,1,1
2865,1,1,1,1,1,1,1
2866,1,1,1,1,1,1,1
2867,1,1,1,1,1,1,1
2868,1,1,1,1,0,1,0
2869,1,1,1,1,0,0,0
2870,1,1,1,1,1,0,0
2871,1,1,1,1,0,0,0
2872,1,1,1,1,0,0,0
2873,1,1,1,0,0,0,0
2874,1,1,1,0,0,0,0
2875,1,1,1,0,0,0,0
2876,1,1,0,0,0,0,0
2877,1,0,0,0,0,0,0
2878,1,1,0,0,0,0,0
2879,1,1,0,0,0,0,0
2880,1,1,0,0,0,0,0
2881,1,1,0,0,0,0,0
2882,1,1,1,1,1,1,0
2883,1,1,1,1,1,1,0
2884,1,1,0,0,0,0,0
2885,1,1,1,0,0,0,0
2886,1,1,1,1,1,1,1
2887,1,1,1,1,1,1,1
2888,1,1,1,1,1,1,0
2889,1,1,0,0,0,0,0
2890,1,1,1,0,0,0,0
2891,1,1,1,1,1,0,0
2892,1,1,1,1,1,0,0
2893,1,1,1,1,0,0,0
2894,1,1,1,1,0,0,0
2895,1,1,1,1,1,1,1
2896,1,1,1,1,1,1,1
2897,1,1,1,1,1,1,1
2898,1,1,1,1,1,1,1
2899,1,1,1,1,1,1,1
2900,1,1,1,1,0,0,0
2901,1,1,1,1,1,1,0
2902,1,1,1,1,1,1,0
2903,1,1,1,1,1,1,0
2904,1,1,1,1,1,1,1
2905,1,1,1,1,1,1,1
2906,1,1,1,1,1,1,1
2907,1,1,1,1,1,1,1
2908,1,1,1,1,1,1,1
2909,1,1,1,1,1,1,1
2910,1,1,1,1,1,1,1
2911,1,1,1,1,1,1,1
2912,1,1,1,1,1,1,1
2913,1,1,1,1,1,1,1
2914,1,1,1,1,1,1,1
2915,1,1,1,1,1,1,1
2916,1,1,1,1,1,1,1
2917,1,1,1,1,1,1,1
2918,1,1,1,1,1,1,1
2919,1,1,1,1,1,1,1
2920,1,1,1,1,1,1,1
2921,1,1,1,1,1,1,1
2922,1,1,1,1,1,1,1
2923,1,1,1,1,1,1,1
2924,1,1,1,1,1,1,1
2925,1,1,1,1,1,1,1
2926,1,1,1,1,1,1,1
2927,1,1,1,1,1,1,1
2928,1,1,1,1,1,1,1
2929,1,1,1,1,1,1,1
2930,1,1,1,1,1,1,1
2931,1,1,1,1,1,1,1
2932,1,1,1,1,1,1,1
2933,1,1,1,1,1,1,0
2934,1,1,1,1,0,0,1
2935,1,1,1,1,0,1,1
2936,1,1,1,1,1,1,1
2937,1,1,1,1,1,1,1
2938,1,1,1,1,1,1,0
2939,1,1,1,1,1,1,1
2940,1,1,1,1,1,1,1
2941,1,1,1,1,1,1,1
2942,1,1,1,1,0,0,0
2943,1,1,1,1,0,0,0
2944,1,1,1,0,0,0,0
2945,1,1,1,0,0,0,0
2946,1,1,1,0,0,0,0
2947,1,1,1,0,0,0,0
2948,1,1,0,0,0,0,0
2949,1,1,0,0,0,0,0
2950,1,1,0,0,0,0,0
2951,1,1,0,0,0,0,0
2952,1,1,0,0,0,0,0
2953,1,1,0,0,0,0,0
2954,1,1,0,0,0,0,0
2955,1,1,0,0,0,0,0
2956,1,1,1,0,0,0,0
2957,1,1,1,0,0,0,0
2958,1,1,1,1,0,0,0
2959,1,1,1,1,1,1,1
2960,1,1,1,1,1,1,1
2961,1,1,1,1,1,1,1
2962,1,1,1,1,1,1,1
2963,1,1,1,0,0,0,0
2964,1,1,1,1,1,0,0
2965,1,1,1,1,1,1,0
2966,1,1,1,1,1,0,0
2967,1,1,1,1,0,0,0
2968,1,1,1,1,0,0,0
2969,1,1,1,1,0,0,0
2970,1,1,1,1,1,1,1
2971,1,1,1,1,1,1,1
2972,1,1,1,1,0,0,0
2973,1,1,1,1,1,1,0
2974,1,1,1,1,1,1,0
2975,1,1,1,1,1,1,0
2976,1,1,1,1,1,1,1
2977,1,1,1,1,1,1,1
2978,1,1,1,1,1,1,1
2979,1,1,1,1,1,1,1
2980,1,1,1,1,1,1,1
2981,1,1,1,1,1,1,1
2982,1,1,1,1,1,1,1
2983,1,1,1,1,1,1,1
2984,1,1,1,1,1,1,1
2985,1,1,1,1,1,1,1
2986,1,1,1,1,1,1,1
2987,1,1,1,1,1,1,1
2988,1,1,1,1,1,1,1
2989,1,1,1,1,1,1,1
2990,1,1,1,1,1,1,1
2991,1,1,1,1,1,1,1
2992,1,1,1,1,1,1,1
2993,1,1,1,1,1,1,1
2994,1,1,1,1,1,1,1
2995,1,1,1,1,1,1,1
2996,1,1,1,1,1,1,1
2997,1,1,1,1,1,1,1
2998,1,1,1,1,1,1,1
2999,1,1,1,1,1,1,1
3000,1,1,1,1,1,1,1
3001,1,1,1,1,1,1,1
3002,1,1,1,1,1,1,1
3003,1,1,1,1,1,1,1
3004,1,1,1,1,1,1,1
3005,1,1,0,0,0,0,0
3006,1,1,1,1,1,0,0
3007,1,1,1,1,0,0,0
3008,1,1,1,1,1,1,1
3009,1,1,1,1,1,1,1
3010,1,1,1,1,0,0,0
3011,1,1,1,1,0,0,0
3012,1,1,1,0,0,0,0
3013,1,1,1,1,0,0,0
3014,1,0,0,0,0,0,0
3015,1,1,1,0,0,0,0
3016,1,1,1,0,0,0,0
3017,1,1,0,0,0,0,0
3018,1,1,0,0,0,0,0
3019,1,1,0,0,0,0,0
3020,1,1,0,0,0,0,0
3021,1,1,0,0,0,0,0
3022,1,1,1,0,0,0,0
3023,1,1,1,0,0,0,0
3024,1,1,0,0,0,0,0
3025,1,1,0,0,0,0,0
3026,1,1,1,1,0,0,0
3027,1,1,1,1,1,1,1
3028,1,1,1,1,1,1,1
3029,1,1,1,1,1,1,1
3030,1,1,1,1,1,1,1
3031,1,1,1,1,1,0,0
3032,1,1,1,1,1,1,0
3033,1,1,1,1,1,0,0
3034,1,1,1,1,1,0,0
3035,1,1,1,1,1,0,0
3036,1,1,1,1,1,0,0
3037,1,1,1,1,1,0,0
3038,1,1,1,0,0,0,0
3039,1,1,1,1,1,0,0
3040,1,1,1,1,1,1,0
3041,1,1,1,1,1,1,0
3042,1,1,1,1,1,1,0
3043,1,1,1,1,1,1,1
3044,1,1,1,1,1,1,1
3045,1,1,1,1,1,1,1
3046,1,1,1,1,1,1,1
3047,1,1,1,1,1,1,1
3048,1,1,1,1,1,1,1
3049,1,1,1,1,1,1,1
3050,1,1,1,1,1,1,1
3051,1,1,1,1,1,1,1
3052,1,1,1,1,1,1,1
3053,1,1,1,1,1,1,1
3054,1,1,1,1,1,1,1
3055,1,1,1,1,1,1,1
3056,1,1,1,1,1,1,1
3057,1,1,1,1,1,1,1
3058,1,1,1,1,1,1,1
3059,1,1,1,1,1,1,1
3060,1,1,1,1,1,1,1
3061,1,1,1,1,1,1,1
3062,1,1,1,1,1,1,1
3063,1,1,1,1,1,1,1
3064,1,1,1,1,1,1,1
3065,1,1,1,1,1,1,1
3066,1,1,1,1,1,1,1
3067,1,1,1,1,1,1,1
3068,1,1,1,1,1,1,1
3069,1,1,1,1,1,1,1
3070,1,1,1,1,1,1,1
3071,1,1,1,1,0,0,0
3072,1,1,1,1,1,1,1
3073,1,1,1,1,1,1,1
3074,1,1,1,1,1,1,1
3075,1,1,1,1,1,1,1
3076,1,1,1,1,1,1,0
3077,1,1,1,1,0,0,0
3078,1,1,1,1,0,0,0
3079,1,1,1,0,0,0,0
3080,1,1,0,0,0,0,0
3081,1,1,0,0,0,0,0
3082,1,1,0,0,0,0,0
3083,1,1,0,0,0,0,0
3084,1,1,0,0,0,0,0
3085,1,1,1,0,0,0,0
3086,1,1,1,0,0,0,0
3087,1,1,1,0,0,0,0
3088,1,1,0,0,0,0,0
3089,1,1,0,0,0,0,0
3090,1,1,1,0,0,0,0
3091,1,1,1,0,0,0,0
3092,1,1,1,1,1,1,0
3093,1,1,1,1,1,1,0
3094,1,1,1,1,1,0,0
3095,1,1,1,1,1,0,0
3096,1,1,1,1,1,0,0
3097,1,1,0,0,0,0,0
3098,1,1,1,1,1,0,0
3099,1,1,1,1,1,0,0
3100,1,1,1,1,1,0,0
3101,1,1,1,1,1,0,0
3102,1,1,1,1,1,0,0
3103,1,1,1,1,1,0,0
3104,1,1,1,1,0,0,0
3105,1,1,1,1,1,0,0
3106,1,1,1,1,1,0,0
3107,1,1,1,1,0,0,0
3108,1,1,1,1,1,0,0
3109,1,1,1,1,1,1,0
3110,1,1,1,1,1,1,1
3111,1,1,1,1,1,1,1
3112,1,1,1,1,1,1,1
3113,1,1,1,1,1,1,0
3114,1,1,1,1,1,1,1
3115,1,1,1,1,1,1,1
3116,1,1,1,1,1,1,1
3117,1,1,1,1,1,1,1
3118,1,1,1,1,1,1,1
3119,1,1,1,1,1,1,1
3120,1,1,1,1,1,1,1
3121,1,1,1,1,1,1,1
3122,1,1,1,1,1,1,1
3123,1,1,1,1,1,1,1
3124,1,1,1,1,1,1,1
3125,1,1,1,1,1,1,1
3126,1,1,1,1,1,1,1
3127,1,1,1,1,1,1,1
3128,1,1,1,1,1,1,1
3129,1,1,1,1,1,1,1
3130,1,1,1,1,1,1,1
3131,1,1,1,1,1,1,1
3132,1,1,1,1,1,1,1
3133,1,1,1,1,1,1,1
3134,1,1,1,1,1,1,1
3135,1,1,1,1,1,1,1
3136,1,1,1,1,1,1,1
3137,1,1,1,1,1,1,1
3138,1,1,0,0,0,0,0
3139,1,1,1,1,1,1,1
3140,1,1,1,1,1,1,1
3141,1,1,1,1,1,1,1
3142,1,1,1,1,1,1,1
3143,1,1,1,1,1,0,0
3144,1,1,1,1,1,0,0
3145,1,1,1,1,1,1,0
3146,1,1,1,1,0,0,0
3147,1,1,1,1,0,0,0
3148,1,1,0,0,1,1,0
3149,1,1,0,0,0,0,0
3150,1,1,1,1,0,0,0
3151,1,1,1,1,0,0,0
3152,1,1,0,0,0,0,0
3153,1,1,0,0,0,0,0
3154,1,1,0,0,0,0,0
3155,1,1,0,0,0,0,0
3156,1,1,1,1,1,0,0
3157,1,1,1,1,1,0,0
3158,1,1,1,1,0,0,0
3159,1,1,1,0,0,0,0
3160,1,1,1,1,0,0,0
3161,1,1,1,1,0,0,0
3162,1,1,0,0,0,0,0
3163,1,1,0,0,0,0,0
3164,1,1,1,0,0,0,0
3165,1,1,1,1,1,0,0
3166,1,1,1,1,1,0,0
3167,1,1,1,1,1,0,0
3168,1,0,0,0,0,0,0
3169,1,1,1,1,1,0,0
3170,1,1,1,1,1,1,0
3171,1,1,1,0,0,0,0
3172,1,1,1,0,0,0,0
3173,1,1,1,0,0,0,0
3174,1,1,1,0,0,0,0
3175,1,1,1,0,0,0,0
3176,1,1,1,1,0,0,0
3177,1,1,1,1,0,0,0
3178,1,1,1,1,0,0,0
3179,1,1,1,1,0,0,0
3180,1,1,1,1,1,0,0
3181,1,1,1,1,1,1,0
3182,1,1,1,1,1,1,0
3183,1,1,1,1,0,0,0
3184,1,1,1,1,1,1,0
3185,1,1,1,1,1,1,0
3186,1,1,1,1,1,1,1
3187,1,1,1,1,1,1,1
3188,1,1,1,1,1,1,1
3189,1,1,1,1,1,1,1
3190,1,1,1,1,1,1,1
3191,1,1,1,1,1,1,1
3192,1,1,1,1,1,1,1
3193,1,1,1,1,1,1,1
3194,1,1,1,1,1,1,1
3195,1,1,1,1,1,1,1
3196,1,1,1,1,1,1,1
3197,1,1,1,1,1,1,1
3198,1,1,1,1,1,1,1
3199,1,1,1,1,1,1,1
3200,1,1,1,1,1,1,1
3201,1,1,1,1,1,1,1
3202,1,1,1,1,1,1,1
3203,1,1,1,1,1,1,1
3204,1,1,1,1,1,1,1
3205,1,1,1,1,1,1,1
3206,1,1,1,1,1,1,1
3207,1,1,1,1,1,1,1
3208,1,1,1,1,1,1,1
3209,1,1,1,1,1,1,1
3210,1,1,1,1,1,1,1
3211,1,1,1,1,1,1,0
3212,1,1,1,1,1,1,1
3213,1,1,1,1,1,1,1
3214,1,1,1,1,1,0,0
3215,1,1,1,1,1,1,0
3216,1,1,1,1,1,1,0
3217,1,1,1,1,1,1,0
3218,1,1,1,1,1,1,0
3219,1,1,1,1,1,1,0
3220,1,1,1,0,0,0,0
3221,1,1,1,0,0,0,0
3222,1,1,0,0,0,0,0
3223,1,1,0,0,0,0,0
3224,1,1,0,0,0,0,0
3225,1,1,0,0,0,0,0
3226,1,1,1,1,0,0,0
3227,1,1,1,1,0,0,0
3228,1,1,0,0,0,0,0
3229,1,1,1,1,0,0,0
3230,1,1,1,1,0,0,0
3231,1,1,1,1,1,0,0
3232,1,1,1,1,0,0,0
3233,1,1,0,0,0,0,0
3234,1,1,1,1,0,0,0
3235,1,1,1,1,0,0,0
3236,1,1,1,1,0,0,0
3237,1,1,1,1,0,0,0
3238,1,1,1,1,1,1,1
3239,1,1,1,0,0,0,0
3240,1,1,1,1,1,0,0
3241,1,1,1,1,1,0,0
3242,1,1,1,0,0,0,0
3243,1,1,1,0,0,0,0
3244,1,1,1,0,0,0,0
3245,1,1,0,0,0,0,0
3246,1,1,1,1,0,0,0
3247,1,1,1,1,0,0,0
3248,1,1,1,1,0,0,0
3249,1,1,1,1,0,0,0
3250,1,1,1,1,0,0,0
3251,1,1,1,1,1,0,0
3252,1,1,1,1,1,0,0
3253,1,1,1,1,1,1,0
3254,1,1,1,1,1,1,0
3255,1,1,1,1,1,1,0
3256,1,1,1,1,1,1,0
3257,1,1,1,1,1,1,1
3258,1,1,1,1,1,1,1
3259,1,1,1,1,1,1,1
3260,1,1,1,1,1,1,1
3261,1,1,1,1,1,1,1
3262,1,1,1,1,1,1,1
3263,1,1,1,1,1,1,1
3264,1,1,1,1,1,1,1
3265,1,1,1,1,1,1,1
3266,1,1,1,1,1,1,1
3267,1,1,1,1,1,1,1
3268,1,1,1,1,1,1,1
3269,1,1,1,1,1,1,1
3270,1,1,1,1,1,1,1
3271,1,1,1,1,1,1,1
3272,1,1,1,1,1,1,1
3273,1,1,1,1,1,1,1
3274,1,1,1,1,1,1,1
3275,1,1,1,1,1,1,1
3276,1,1,1,1,1,1,1
3277,1,1,1,1,1,1,1
3278,1,1,1,1,1,1,1
3279,1,1,1,1,1,1,1
3280,1,1,1,1,1,1,1
3281,1,1,1,1,1,1,1
3282,1,1,1,1,1,1,1
3283,1,1,1,1,1,1,0
3284,1,1,1,1,1,1,0
3285,1,1,1,1,1,1,0
3286,1,1,1,1,1,1,0
3287,1,1,1,1,1,1,0
3288,1,1,1,1,1,1,0
3289,1,1,1,1,1,1,0
3290,1,1,1,1,0,0,0
3291,1,1,0,0,0,0,0
3292,1,1,0,0,0,0,0
3293,1,1,0,0,0,0,0
3294,1,1,0,0,0,0,0
3295,1,1,0,0,0,0,0
3296,1,1,1,1,0,0,0
3297,1,1,1,1,0,0,0
3298,1,1,1,1,0,0,0
3299,1,1,1,1,0,0,0
3300,1,1,1,1,1,0,0
3301,1,1,1,1,1,0,0
3302,1,1,1,1,1,1,0
3303,1,1,1,1,1,1,1
3304,1,1,1,1,1,1,1
3305,1,1,1,1,1,1,1
3306,1,1,0,0,0,0,0
3307,1,1,1,1,1,1,1
3308,1,1,1,1,1,1,1
3309,1,1,1,0,0,0,0
3310,1,1,1,0,0,0,0
3311,1,1,1,1,0,0,0
3312,1,1,1,1,0,0,0
3313,1,1,1,1,0,0,0
3314,1,1,1,1,0,0,0
3315,1,1,1,1,0,0,0
3316,1,1,0,0,0,0,0
3317,1,1,1,1,0,0,0
3318,1,1,1,1,0,0,0
3319,1,1,1,1,1,1,0
3320,1,1,1,1,1,1,0
3321,1,1,1,0,0,0,0
3322,1,1,1,1,1,0,0
3323,1,1,1,1,0,1,0
3324,1,1,1,1,1,1,1
3325,1,1,1,1,1,1,1
3326,1,1,1,1,1,0,1
3327,1,1,1,1,1,1,1
3328,1,1,1,1,1,1,1
3329,1,1,1,1,1,1,1
3330,1,1,1,1,1,1,1
3331,1,1,1,1,1,1,1
3332,1,1,1,1,1,1,1
3333,1,1,1,1,1,1,1
3334,1,1,1,1,1,1,1
3335,1,1,1,1,1,1,1
3336,1,1,1,1,1,1,1
3337,1,1,1,1,1,1,1
3338,1,1,1,1,1,1,1
3339,1,1,1,1,1,1,1
3340,1,1,1,1,1,1,1
